1020402,0424,"Mikonkatu",,60.170160,24.945296,1,http://aikataulut.hsl.fi/pysakit/fi/1020402.html,0, 
1020443,0102,"Lasipalatsi",,60.170356,24.937789,1,http://aikataulut.hsl.fi/pysakit/fi/1020443.html,0, 
1020444,0101,"Lasipalatsi",,60.170555,24.937471,1,http://aikataulut.hsl.fi/pysakit/fi/1020444.html,0, 
1020446,0401,"Ylioppilastalo",,60.168818,24.942033,1,http://aikataulut.hsl.fi/pysakit/fi/1020446.html,0, 
1020447,0402,"Ylioppilastalo",,60.168670,24.941327,1,http://aikataulut.hsl.fi/pysakit/fi/1020447.html,0, 
1020448,0403,"Aleksanterinkatu",,60.168922,24.946378,1,http://aikataulut.hsl.fi/pysakit/fi/1020448.html,0, 
1020449,0404,"Aleksanterinkatu",,60.168936,24.946936,1,http://aikataulut.hsl.fi/pysakit/fi/1020449.html,0, 
1020450,0405,"Senaatintori",,60.169012,24.950127,1,http://aikataulut.hsl.fi/pysakit/fi/1020450.html,0, 
1020453,0301,"Rautatieasema",,60.170418,24.941808,1,http://aikataulut.hsl.fi/pysakit/fi/1020453.html,0, 
1020454,0302,"Rautatieasema",,60.170412,24.941376,1,http://aikataulut.hsl.fi/pysakit/fi/1020454.html,0, 
1020455,0406,"Senaatintori",,60.169011,24.950271,1,http://aikataulut.hsl.fi/pysakit/fi/1020455.html,0, 
1020457,0303,"Kaisaniemi",,60.171785,24.947613,1,http://aikataulut.hsl.fi/pysakit/fi/1020457.html,0, 
1020458,0304,"Kaisaniemi",,60.171768,24.947613,1,http://aikataulut.hsl.fi/pysakit/fi/1020458.html,0, 
1020459,0305,"Varsapuistikko",,60.173674,24.949630,1,http://aikataulut.hsl.fi/pysakit/fi/1020459.html,0, 
1020460,0306,"Varsapuistikko",,60.173496,24.949427,1,http://aikataulut.hsl.fi/pysakit/fi/1020460.html,0, 
1020463,0701,"Ylioppilastalo",,60.168142,24.941113,1,http://aikataulut.hsl.fi/pysakit/fi/1020463.html,0, 
1020464,0702,"Ylioppilastalo",,60.167906,24.941467,1,http://aikataulut.hsl.fi/pysakit/fi/1020464.html,0, 
1020501,0070,"Helsinki",,60.171298,24.941671,1,http://aikataulut.hsl.fi/pysakit/fi/1020501.html,0,1000201
1020502,0070,"Helsinki",,60.172720,24.939911,1,http://aikataulut.hsl.fi/pysakit/fi/1020502.html,0,1000201
1020551,0070,"Helsinki",,60.171300,24.941401,1,http://aikataulut.hsl.fi/pysakit/fi/1020551.html,0,1000201
1020552,0070,"Helsinki",,60.172732,24.939551,1,http://aikataulut.hsl.fi/pysakit/fi/1020552.html,0,1000201
1020601,0014,"Rautatientori",,60.170360,24.941140,1,http://aikataulut.hsl.fi/pysakit/fi/1020601.html,0,1000103
1020602,0014,"Rautatientori",,60.170360,24.941140,1,http://aikataulut.hsl.fi/pysakit/fi/1020602.html,0,1000103
1020603,0015,"Kaisaniemi",,60.171671,24.947286,1,http://aikataulut.hsl.fi/pysakit/fi/1020603.html,0,1000104
1020604,0015,"Kaisaniemi",,60.171671,24.947286,1,http://aikataulut.hsl.fi/pysakit/fi/1020604.html,0,1000104
1030102,1900,"Erottaja",,60.167207,24.942528,1,http://aikataulut.hsl.fi/pysakit/fi/1030102.html,0, 
1030113,0705,"Johanneksen kirkko",,60.163210,24.945438,1,http://aikataulut.hsl.fi/pysakit/fi/1030113.html,0, 
1030119,1197,"Kolmikulma",,60.165133,24.943909,1,http://aikataulut.hsl.fi/pysakit/fi/1030119.html,0, 
1030121,1001,"Erottaja",,60.166871,24.943076,1,http://aikataulut.hsl.fi/pysakit/fi/1030121.html,0, 
1030122,1901,"Erottaja",,60.167344,24.942315,1,http://aikataulut.hsl.fi/pysakit/fi/1030122.html,0, 
1030423,0429,"Kauppatori",,60.167448,24.951703,1,http://aikataulut.hsl.fi/pysakit/fi/1030423.html,0, 
1030424,0430,"Kauppatori",,60.167403,24.951701,1,http://aikataulut.hsl.fi/pysakit/fi/1030424.html,0, 
1030425,0431,"Kauppatori",,60.167588,24.952193,1,http://aikataulut.hsl.fi/pysakit/fi/1030425.html,0, 
1030426,0432,"Eteläranta",,60.165414,24.952437,1,http://aikataulut.hsl.fi/pysakit/fi/1030426.html,0, 
1030427,0433,"Eteläranta",,60.165423,24.952456,1,http://aikataulut.hsl.fi/pysakit/fi/1030427.html,0, 
1030428,0703,"Kolmikulma",,60.165259,24.943894,1,http://aikataulut.hsl.fi/pysakit/fi/1030428.html,0, 
1030429,0704,"Kolmikulma",,60.165178,24.943910,1,http://aikataulut.hsl.fi/pysakit/fi/1030429.html,0, 
1030701,0099,"Kauppatori",,60.167248,24.955786,1,http://aikataulut.hsl.fi/pysakit/fi/1030701.html,0, 
1040101,0803,"Fredrikinkatu",,60.164663,24.938042,1,http://aikataulut.hsl.fi/pysakit/fi/1040101.html,0, 
1040102,1005,"Fredrikinkatu",,60.164048,24.936223,1,http://aikataulut.hsl.fi/pysakit/fi/1040102.html,0, 
1040104,1003,"Vanha kirkkopuisto",,60.165737,24.941044,1,http://aikataulut.hsl.fi/pysakit/fi/1040104.html,0, 
1040106,,"Kamppi(M) p.",,60.168680,24.929816,1,http://aikataulut.hsl.fi/pysakit/fi/1040106.html,0, 
1040112,1222,"Kamppi(M)",,60.168430,24.930835,1,http://aikataulut.hsl.fi/pysakit/fi/1040112.html,0, 
1040115,1220,"Kamppi(M)",,60.168616,24.928607,1,http://aikataulut.hsl.fi/pysakit/fi/1040115.html,0, 
1040116,0232,"Simonkatu",,60.168783,24.935475,1,http://aikataulut.hsl.fi/pysakit/fi/1040116.html,0, 
1040117,0231,"Simonkatu",,60.168801,24.935529,1,http://aikataulut.hsl.fi/pysakit/fi/1040117.html,0, 
1040123,1211,"Bulevardi",,60.165055,24.936018,1,http://aikataulut.hsl.fi/pysakit/fi/1040123.html,0, 
1040124,1210,"Bulevardi",,60.163758,24.934090,1,http://aikataulut.hsl.fi/pysakit/fi/1040124.html,0, 
1040125,1213,"Kampintori",,60.167185,24.933015,1,http://aikataulut.hsl.fi/pysakit/fi/1040125.html,0, 
1040126,1212,"Lapinlahden puist.",,60.165617,24.931441,1,http://aikataulut.hsl.fi/pysakit/fi/1040126.html,0, 
1040127,1217,"Kampintori",,60.168386,24.932041,1,http://aikataulut.hsl.fi/pysakit/fi/1040127.html,0, 
1040129,1272,"Arkadian puisto",,60.171148,24.933578,1,http://aikataulut.hsl.fi/pysakit/fi/1040129.html,0, 
1040130,1224,"Fredrikinkatu",,60.170035,24.929800,1,http://aikataulut.hsl.fi/pysakit/fi/1040130.html,0, 
1040133,1009,"Ruoholahdenkatu",,60.165540,24.926971,1,http://aikataulut.hsl.fi/pysakit/fi/1040133.html,0, 
1040139,1239,"Kamppi(M), lait. 72",,60.168714,24.930069,1,http://aikataulut.hsl.fi/pysakit/fi/1040139.html,0, 
1040141,1238,"Kamppi(M), lait. 71",,60.168605,24.930192,1,http://aikataulut.hsl.fi/pysakit/fi/1040141.html,0, 
1040144,1237,"Kamppi",,60.169379,24.929889,1,http://aikataulut.hsl.fi/pysakit/fi/1040144.html,0, 
1040153,1169,"Hietalahdentori",,60.161936,24.929031,1,http://aikataulut.hsl.fi/pysakit/fi/1040153.html,0, 
1040155,1167,"Hietalahti",,60.161471,24.923651,1,http://aikataulut.hsl.fi/pysakit/fi/1040155.html,0, 
1040157,1168,"Hietalahti",,60.161005,24.924809,1,http://aikataulut.hsl.fi/pysakit/fi/1040157.html,0, 
1040162,1218,"Ruoholahdenkatu",,60.165345,24.926605,1,http://aikataulut.hsl.fi/pysakit/fi/1040162.html,0, 
1040196,1216,"Kampintori",,60.168394,24.932185,1,http://aikataulut.hsl.fi/pysakit/fi/1040196.html,0, 
1040231,1232,"Lapinrinne",,60.166170,24.926754,1,http://aikataulut.hsl.fi/pysakit/fi/1040231.html,0, 
1040233,1234,"Lapinrinne",,60.165919,24.926693,1,http://aikataulut.hsl.fi/pysakit/fi/1040233.html,0, 
1040234,1233,"Lapinrinne",,60.166269,24.926793,1,http://aikataulut.hsl.fi/pysakit/fi/1040234.html,0, 
1040271,1241,"Kamppi, laituri 41",,60.169122,24.932044,1,http://aikataulut.hsl.fi/pysakit/fi/1040271.html,0,1000001
1040272,1242,"Kamppi, laituri 42",,60.169095,24.931953,1,http://aikataulut.hsl.fi/pysakit/fi/1040272.html,0,1000001
1040273,1243,"Kamppi, laituri 43",,60.169069,24.931880,1,http://aikataulut.hsl.fi/pysakit/fi/1040273.html,0,1000001
1040274,1244,"Kamppi, laituri 44",,60.169043,24.931789,1,http://aikataulut.hsl.fi/pysakit/fi/1040274.html,0,1000001
1040275,1245,"Kamppi, laituri 45",,60.169025,24.931717,1,http://aikataulut.hsl.fi/pysakit/fi/1040275.html,0,1000001
1040276,1246,"Kamppi, laituri 46",,60.169008,24.931644,1,http://aikataulut.hsl.fi/pysakit/fi/1040276.html,0,1000001
1040277,1247,"Kamppi, laituri 47",,60.168982,24.931553,1,http://aikataulut.hsl.fi/pysakit/fi/1040277.html,0,1000001
1040278,1248,"Kamppi, laituri 48",,60.168955,24.931463,1,http://aikataulut.hsl.fi/pysakit/fi/1040278.html,0,1000001
1040279,1249,"Kamppi, laituri 49",,60.168929,24.931372,1,http://aikataulut.hsl.fi/pysakit/fi/1040279.html,0,1000001
1040280,1250,"Kamppi, laituri 50",,60.168903,24.931281,1,http://aikataulut.hsl.fi/pysakit/fi/1040280.html,0,1000001
1040281,1251,"Kamppi, laituri 51",,60.168876,24.931190,1,http://aikataulut.hsl.fi/pysakit/fi/1040281.html,0,1000001
1040282,1252,"Kamppi, laituri 52",,60.168850,24.931099,1,http://aikataulut.hsl.fi/pysakit/fi/1040282.html,0,1000001
1040283,1253,"Kamppi, laituri 53",,60.168824,24.931008,1,http://aikataulut.hsl.fi/pysakit/fi/1040283.html,0,1000001
1040284,1254,"Kamppi, laituri 54",,60.168806,24.930936,1,http://aikataulut.hsl.fi/pysakit/fi/1040284.html,0,1000001
1040285,1255,"Kamppi, laituri 55",,60.168789,24.930863,1,http://aikataulut.hsl.fi/pysakit/fi/1040285.html,0,1000001
1040289,,"Kamppi, tulolaituri",,60.168803,24.930125,1,http://aikataulut.hsl.fi/pysakit/fi/1040289.html,0,1000001
1040401,0803,"Fredrikinkatu",,60.164681,24.938024,1,http://aikataulut.hsl.fi/pysakit/fi/1040401.html,0, 
1040404,0820,"Länsilinkki",,60.162686,24.923072,1,http://aikataulut.hsl.fi/pysakit/fi/1040404.html,0, 
1040405,0821,"Länsilinkki",,60.162741,24.923002,1,http://aikataulut.hsl.fi/pysakit/fi/1040405.html,0, 
1040406,0822,"Ruoholahden villat",,60.165257,24.926422,1,http://aikataulut.hsl.fi/pysakit/fi/1040406.html,0, 
1040407,0823,"Ruoholahden villat",,60.165439,24.926103,1,http://aikataulut.hsl.fi/pysakit/fi/1040407.html,0, 
1040408,0824,"Kampintori",,60.167709,24.931229,1,http://aikataulut.hsl.fi/pysakit/fi/1040408.html,0, 
1040409,0825,"Kampintori",,60.167781,24.931267,1,http://aikataulut.hsl.fi/pysakit/fi/1040409.html,0, 
1040410,0232,"Simonkatu",,60.168845,24.935656,1,http://aikataulut.hsl.fi/pysakit/fi/1040410.html,0, 
1040411,0231,"Simonkatu",,60.168731,24.935311,1,http://aikataulut.hsl.fi/pysakit/fi/1040411.html,0, 
1040412,0234,"Kamppi (M)",,60.168664,24.930770,1,http://aikataulut.hsl.fi/pysakit/fi/1040412.html,0, 
1040413,0233,"Kamppi(M)",,60.168845,24.930577,1,http://aikataulut.hsl.fi/pysakit/fi/1040413.html,0, 
1040437,0801,"Erottaja",,60.166203,24.942409,1,http://aikataulut.hsl.fi/pysakit/fi/1040437.html,0, 
1040438,0804,"Fredrikinkatu",,60.164549,24.937660,1,http://aikataulut.hsl.fi/pysakit/fi/1040438.html,0, 
1040440,0805,"Aleksant. teatteri",,60.163617,24.934986,1,http://aikataulut.hsl.fi/pysakit/fi/1040440.html,0, 
1040441,0808,"Hietalahdentori",,60.162111,24.929558,1,http://aikataulut.hsl.fi/pysakit/fi/1040441.html,0, 
1040442,0810,"Hietalahdenkatu",,60.163335,24.927846,1,http://aikataulut.hsl.fi/pysakit/fi/1040442.html,0, 
1040443,0812,"Kalevankatu",,60.162851,24.925257,1,http://aikataulut.hsl.fi/pysakit/fi/1040443.html,0, 
1040444,0809,"Köydenpunojankatu",,60.161585,24.927851,1,http://aikataulut.hsl.fi/pysakit/fi/1040444.html,0, 
1040445,0802,"Erottaja",,60.166264,24.942590,1,http://aikataulut.hsl.fi/pysakit/fi/1040445.html,0, 
1040446,0811,"Hietalahti",,60.161888,24.924365,1,http://aikataulut.hsl.fi/pysakit/fi/1040446.html,0, 
1040480,0217,"Marian sairaala",,60.167313,24.921167,1,http://aikataulut.hsl.fi/pysakit/fi/1040480.html,0, 
1040481,0218,"Marian sairaala",,60.167313,24.921167,1,http://aikataulut.hsl.fi/pysakit/fi/1040481.html,0, 
1040601,0013,"Kamppi",,60.168901,24.931497,1,http://aikataulut.hsl.fi/pysakit/fi/1040601.html,0,1000102
1040602,0013,"Kamppi",,60.168901,24.931515,1,http://aikataulut.hsl.fi/pysakit/fi/1040602.html,0,1000102
1050106,0813,"Iso Roobertinkatu",,60.162798,24.939141,1,http://aikataulut.hsl.fi/pysakit/fi/1050106.html,0, 
1050107,1170,"Iso Roobertinkatu",,60.162253,24.936154,1,http://aikataulut.hsl.fi/pysakit/fi/1050107.html,0, 
1050108,0815,"Viiskulma",,60.161147,24.941489,1,http://aikataulut.hsl.fi/pysakit/fi/1050108.html,0, 
1050109,1174,"Viiskulma",,60.160566,24.941149,1,http://aikataulut.hsl.fi/pysakit/fi/1050109.html,0, 
1050110,1172,"Merimiehenkatu",,60.160911,24.938061,1,http://aikataulut.hsl.fi/pysakit/fi/1050110.html,0, 
1050111,1004,"Annankatu",,60.164675,24.941374,1,http://aikataulut.hsl.fi/pysakit/fi/1050111.html,0, 
1050112,1180,"Tehtaanpuisto",,60.157989,24.940121,1,http://aikataulut.hsl.fi/pysakit/fi/1050112.html,0, 
1050113,0444,"Perämiehenkatu",,60.157812,24.935848,1,http://aikataulut.hsl.fi/pysakit/fi/1050113.html,0, 
1050114,1010,"Hietalahdentori",,60.161312,24.929590,1,http://aikataulut.hsl.fi/pysakit/fi/1050114.html,0, 
1050115,0445,"Perämiehenkatu",,60.157813,24.935812,1,http://aikataulut.hsl.fi/pysakit/fi/1050115.html,0, 
1050116,1006,"Albertinkatu",,60.162855,24.936135,1,http://aikataulut.hsl.fi/pysakit/fi/1050116.html,0, 
1050117,1179,"Tehtaanpuisto",,60.158012,24.940644,1,http://aikataulut.hsl.fi/pysakit/fi/1050117.html,0, 
1050120,1198,"Kolmikulma",,60.164670,24.943463,1,http://aikataulut.hsl.fi/pysakit/fi/1050120.html,0, 
1050132,0807,"Hietalahdentori",,60.161989,24.930311,1,http://aikataulut.hsl.fi/pysakit/fi/1050132.html,0, 
1050408,0815,"Viiskulma",,60.161247,24.941294,1,http://aikataulut.hsl.fi/pysakit/fi/1050408.html,0, 
1050412,0816,"Viiskulma",,60.161067,24.941469,1,http://aikataulut.hsl.fi/pysakit/fi/1050412.html,0, 
1050413,0813,"Iso Roobertinkatu",,60.162861,24.939053,1,http://aikataulut.hsl.fi/pysakit/fi/1050413.html,0, 
1050414,0814,"Iso Roobertinkatu",,60.162835,24.938962,1,http://aikataulut.hsl.fi/pysakit/fi/1050414.html,0, 
1050415,0444,"Perämiehenkatu",,60.157813,24.935722,1,http://aikataulut.hsl.fi/pysakit/fi/1050415.html,0, 
1050416,0445,"Perämiehenkatu",,60.157821,24.935974,1,http://aikataulut.hsl.fi/pysakit/fi/1050416.html,0, 
1050417,0446,"Telakkakatu",,60.158366,24.933774,1,http://aikataulut.hsl.fi/pysakit/fi/1050417.html,0, 
1050432,0807,"Hietalahdentori",,60.161989,24.930311,1,http://aikataulut.hsl.fi/pysakit/fi/1050432.html,0, 
1050439,0806,"Aleksant. teatteri",,60.163001,24.933204,1,http://aikataulut.hsl.fi/pysakit/fi/1050439.html,0, 
1060101,1177,"Eira",,60.155585,24.942357,1,http://aikataulut.hsl.fi/pysakit/fi/1060101.html,0, 
1060102,1175,"Eiran sairaala",,60.157593,24.941406,1,http://aikataulut.hsl.fi/pysakit/fi/1060102.html,0, 
1060103,1176,"Eiran sairaala",,60.157801,24.941304,1,http://aikataulut.hsl.fi/pysakit/fi/1060103.html,0, 
1060129,1178,"Eira",,60.155531,24.942409,1,http://aikataulut.hsl.fi/pysakit/fi/1060129.html,0, 
1070104,1209,"Merikatu",,60.155880,24.948757,1,http://aikataulut.hsl.fi/pysakit/fi/1070104.html,0, 
1070105,1207,"Neitsytpolku",,60.157449,24.949019,1,http://aikataulut.hsl.fi/pysakit/fi/1070105.html,0, 
1070106,1208,"Meritori",,60.155610,24.946409,1,http://aikataulut.hsl.fi/pysakit/fi/1070106.html,0, 
1070107,1205,"Kapteeninpuistikko",,60.157439,24.945435,1,http://aikataulut.hsl.fi/pysakit/fi/1070107.html,0, 
1070108,1206,"Kapteeninpuistikko",,60.156623,24.945340,1,http://aikataulut.hsl.fi/pysakit/fi/1070108.html,0, 
1070109,1203,"Vuorimiehen puist.",,60.159137,24.946529,1,http://aikataulut.hsl.fi/pysakit/fi/1070109.html,0, 
1070110,1204,"Vuorimiehen puist.",,60.159011,24.946453,1,http://aikataulut.hsl.fi/pysakit/fi/1070110.html,0, 
1070111,1201,"Tarkk´ampujankatu",,60.161318,24.946429,1,http://aikataulut.hsl.fi/pysakit/fi/1070111.html,0, 
1070112,1202,"Tarkk´ampujankatu",,60.160842,24.946488,1,http://aikataulut.hsl.fi/pysakit/fi/1070112.html,0, 
1070114,0706,"Johanneksen kirkko",,60.162866,24.945952,1,http://aikataulut.hsl.fi/pysakit/fi/1070114.html,0, 
1070414,0706,"Johanneksen kirkko",,60.162802,24.946058,1,http://aikataulut.hsl.fi/pysakit/fi/1070414.html,0, 
1070417,0436,"Kaivopuisto",,60.159492,24.954714,1,http://aikataulut.hsl.fi/pysakit/fi/1070417.html,0, 
1070418,0437,"Kaivopuisto",,60.159291,24.953772,1,http://aikataulut.hsl.fi/pysakit/fi/1070418.html,0, 
1070419,0438,"Neitsytpolku",,60.158495,24.949571,1,http://aikataulut.hsl.fi/pysakit/fi/1070419.html,0, 
1070420,0439,"Neitsytpolku",,60.158493,24.949841,1,http://aikataulut.hsl.fi/pysakit/fi/1070420.html,0, 
1070421,0440,"Kapteeninkatu",,60.158238,24.945440,1,http://aikataulut.hsl.fi/pysakit/fi/1070421.html,0, 
1070422,0441,"Kapteeninkatu",,60.158160,24.945042,1,http://aikataulut.hsl.fi/pysakit/fi/1070422.html,0, 
1070423,0442,"Eiran sairaala",,60.158067,24.941726,1,http://aikataulut.hsl.fi/pysakit/fi/1070423.html,0, 
1070424,0443,"Eiran sairaala",,60.158012,24.941904,1,http://aikataulut.hsl.fi/pysakit/fi/1070424.html,0, 
1070425,0708,"Tarkk ampujankatu",,60.161023,24.947501,1,http://aikataulut.hsl.fi/pysakit/fi/1070425.html,0, 
1070426,0707,"Kirurgi",,60.162131,24.948218,1,http://aikataulut.hsl.fi/pysakit/fi/1070426.html,0, 
1070427,0705,"Johanneksen kirkko",,60.163292,24.945315,1,http://aikataulut.hsl.fi/pysakit/fi/1070427.html,0, 
1080403,0409,"Katajanokan puisto",,60.167320,24.963192,1,http://aikataulut.hsl.fi/pysakit/fi/1080403.html,0, 
1080404,0410,"Katajanokan puisto",,60.167455,24.961863,1,http://aikataulut.hsl.fi/pysakit/fi/1080404.html,0, 
1080405,0411,"Kauppiaankatu",,60.166494,24.965635,1,http://aikataulut.hsl.fi/pysakit/fi/1080405.html,0, 
1080406,0412,"Kauppiaankatu",,60.166549,24.965493,1,http://aikataulut.hsl.fi/pysakit/fi/1080406.html,0, 
